method,w,clf,acc,f1,ARI,silhouette
hyb+r-slic,0.0,LogReg,0.7233333333333334,0.7219085657497699,0.023169177739874744,0.05348850349356452
hyb+r-slic,0.0,RandomForest,0.7077777777777777,0.7059529833753261,0.023169177739874744,0.05348850349356452
hyb+r-slic,0.0,SVM,0.76,0.7604812573423672,0.023169177739874744,0.05348850349356452
hyb+r-slic,0.25,LogReg,0.7477777777777778,0.7460782988536284,0.025381372659097047,0.04816532256684697
hyb+r-slic,0.25,RandomForest,0.7222222222222222,0.7189882457401947,0.025381372659097047,0.04816532256684697
hyb+r-slic,0.25,SVM,0.7855555555555556,0.7851708282912007,0.025381372659097047,0.04816532256684697
hyb+r-slic,0.5,LogReg,0.7444444444444445,0.7424812896042836,0.12314588322059593,0.03465806821213624
hyb+r-slic,0.5,RandomForest,0.7222222222222222,0.7189882457401947,0.12314588322059593,0.03465806821213624
hyb+r-slic,0.5,SVM,0.75,0.749179985060433,0.12314588322059593,0.03465806821213624
hyb+r-slic,0.75,LogReg,0.6566666666666665,0.6527122635332676,0.08066309509036569,0.06033541148069667
hyb+r-slic,0.75,RandomForest,0.7222222222222222,0.7189882457401947,0.08066309509036569,0.06033541148069667
hyb+r-slic,0.75,SVM,0.65,0.6480505019724297,0.08066309509036569,0.06033541148069667
hyb+r-slic,1.0,LogReg,0.5744444444444443,0.5708187105669469,0.0853643757337591,0.06696361493287906
hyb+r-slic,1.0,RandomForest,0.5633333333333332,0.5600480948518041,0.0853643757337591,0.06696361493287906
hyb+r-slic,1.0,SVM,0.5733333333333334,0.571745021945973,0.0853643757337591,0.06696361493287906
baseline-rgb,nan,LogReg,0.4877777777777778,0.4751892211268209,0.06406091651933334,0.40066477231849373
baseline-rgb,nan,RandomForest,0.49777777777777776,0.49532121614679403,0.06406091651933334,0.40066477231849373
baseline-rgb,nan,SVM,0.5111111111111111,0.5045711114031867,0.06406091651933334,0.40066477231849373
baseline-hog,nan,LogReg,0.6555555555555556,0.6551132143105034,0.023488831310752866,0.05220210439698408
baseline-hog,nan,RandomForest,0.691111111111111,0.6884270886856139,0.023488831310752866,0.05220210439698408
baseline-hog,nan,SVM,0.7588888888888888,0.7592429298457986,0.023488831310752866,0.05220210439698408
