method,w,clf,acc,f1,ARI,silhouette
combo-slic,0.5,LogReg,0.28900000000000003,0.27684810010159333,0.03870348459385737,0.08462661435573825
combo-slic,0.5,RandomForest,0.276,0.2681338658556355,0.03870348459385737,0.08462661435573825
combo-slic,0.5,SVM,0.29300000000000004,0.2808710315454756,0.03870348459385737,0.08462661435573825
combo-slic,0.75,LogReg,0.279,0.2716376852777295,0.04208385505144724,0.06779211729081229
combo-slic,0.75,RandomForest,0.276,0.2681338658556355,0.04208385505144724,0.06779211729081229
combo-slic,0.75,SVM,0.284,0.2799848419880986,0.04208385505144724,0.06779211729081229
combo-slic,1.0,LogReg,0.257,0.25002494668701897,0.03621074720348653,0.06417365633566427
combo-slic,1.0,RandomForest,0.24299999999999997,0.23783430487555113,0.03621074720348653,0.06417365633566427
combo-slic,1.0,SVM,0.259,0.2556561601280753,0.03621074720348653,0.06417365633566427
gnat-slic,0.0,LogReg,0.253,0.2315041200144449,0.035745563748839644,0.27592244002980193
gnat-slic,0.0,RandomForest,0.23500000000000001,0.2285834117358149,0.035745563748839644,0.27592244002980193
gnat-slic,0.0,SVM,0.24299999999999997,0.2116525464090962,0.035745563748839644,0.27592244002980193
gnat-slic,0.25,LogReg,0.273,0.24836498893201192,0.03672033256192777,0.19947355506339057
gnat-slic,0.25,RandomForest,0.27,0.2563468821525519,0.03672033256192777,0.19947355506339057
gnat-slic,0.25,SVM,0.261,0.23713255235506842,0.03672033256192777,0.19947355506339057
gnat-slic,0.5,LogReg,0.296,0.2815178795755499,0.04698966170995047,0.08114745941385995
gnat-slic,0.5,RandomForest,0.272,0.2580101578895861,0.04698966170995047,0.08114745941385995
gnat-slic,0.5,SVM,0.303,0.2898818297430609,0.04698966170995047,0.08114745941385995
gnat-slic,0.75,LogReg,0.275,0.26531675407401695,0.04537631478430298,0.05913173163438918
gnat-slic,0.75,RandomForest,0.272,0.2580101578895861,0.04537631478430298,0.05913173163438918
gnat-slic,0.75,SVM,0.294,0.2878332313517684,0.04537631478430298,0.05913173163438918
gnat-slic,1.0,LogReg,0.257,0.24883686802776284,0.03791823998819772,0.05557537606584761
gnat-slic,1.0,RandomForest,0.265,0.2560434802885943,0.03791823998819772,0.05557537606584761
gnat-slic,1.0,SVM,0.273,0.2685923122722233,0.03791823998819772,0.05557537606584761
gspec-slic,0.0,LogReg,0.253,0.2315041200144449,0.035745563748839644,0.27592244002980193
gspec-slic,0.0,RandomForest,0.24100000000000002,0.23673769715751866,0.035745563748839644,0.27592244002980193
gspec-slic,0.0,SVM,0.24299999999999997,0.2116525464090962,0.035745563748839644,0.27592244002980193
gspec-slic,0.25,LogReg,0.27399999999999997,0.2501307054105265,0.039477444318476884,0.19511057258514716
gspec-slic,0.25,RandomForest,0.27799999999999997,0.2672337820695881,0.039477444318476884,0.19511057258514716
gspec-slic,0.25,SVM,0.25999999999999995,0.23562999902349566,0.039477444318476884,0.19511057258514716
gspec-slic,0.5,LogReg,0.29100000000000004,0.2747868906029244,0.04109569534228817,0.0796212438797647
gspec-slic,0.5,RandomForest,0.27799999999999997,0.26769516821505046,0.04109569534228817,0.0796212438797647
gspec-slic,0.5,SVM,0.29,0.2736983202898663,0.04109569534228817,0.0796212438797647
gspec-slic,0.75,LogReg,0.281,0.2687297792771736,0.05572576706185338,0.05576233568162706
gspec-slic,0.75,RandomForest,0.27799999999999997,0.26755185989527164,0.05572576706185338,0.05576233568162706
gspec-slic,0.75,SVM,0.286,0.2790134998167383,0.05572576706185338,0.05576233568162706
gspec-slic,1.0,LogReg,0.262,0.25357261354414184,0.04403233852798104,0.05172315783354252
gspec-slic,1.0,RandomForest,0.24100000000000002,0.23120948575583933,0.04403233852798104,0.05172315783354252
gspec-slic,1.0,SVM,0.263,0.25802474589272045,0.04403233852798104,0.05172315783354252
hyb-slic,0.0,LogReg,0.42000000000000004,0.41381686738713636,0.07012501532050497,0.02784690483320128
hyb-slic,0.0,RandomForest,0.417,0.4121807863802161,0.07012501532050497,0.02784690483320128
hyb-slic,0.0,SVM,0.44300000000000006,0.43968981179722844,0.07012501532050497,0.02784690483320128
hyb-slic,0.25,LogReg,0.45,0.4430373088852777,0.06913441922525346,0.01831781099770611
hyb-slic,0.25,RandomForest,0.42700000000000005,0.41969944177175134,0.06913441922525346,0.01831781099770611
hyb-slic,0.25,SVM,0.475,0.47288390821836257,0.06913441922525346,0.01831781099770611
hyb-slic,0.5,LogReg,0.429,0.4247044467984257,0.05861222820325903,0.030722288775654753
hyb-slic,0.5,RandomForest,0.425,0.41777858527582,0.05861222820325903,0.030722288775654753
hyb-slic,0.5,SVM,0.44400000000000006,0.4432150569650803,0.05861222820325903,0.030722288775654753
hyb-slic,0.75,LogReg,0.321,0.3122826311927698,0.03576143986975097,0.056640305102575
hyb-slic,0.75,RandomForest,0.426,0.41877443471823295,0.03576143986975097,0.056640305102575
hyb-slic,0.75,SVM,0.305,0.30288646723181467,0.03576143986975097,0.056640305102575
hyb-slic,1.0,LogReg,0.257,0.25002494668701897,0.03621074720348653,0.06417365633566427
hyb-slic,1.0,RandomForest,0.238,0.2328965756299095,0.03621074720348653,0.06417365633566427
hyb-slic,1.0,SVM,0.259,0.2556561601280753,0.03621074720348653,0.06417365633566427
combo+r-slic,0.0,LogReg,0.32999999999999996,0.31471491436401816,0.07011308727412685,0.14579438914188975
combo+r-slic,0.0,RandomForest,0.28200000000000003,0.2703725749038779,0.07011308727412685,0.14579438914188975
combo+r-slic,0.0,SVM,0.321,0.30635924960366634,0.07011308727412685,0.14579438914188975
gnat+r-slic,0.0,LogReg,0.32999999999999996,0.31471491436401816,0.07011308727412685,0.14579438914188972
gnat+r-slic,0.0,RandomForest,0.275,0.26223341409114537,0.07011308727412685,0.14579438914188972
gnat+r-slic,0.0,SVM,0.321,0.30635924960366634,0.07011308727412685,0.14579438914188972
gspec+r-slic,0.0,LogReg,0.32999999999999996,0.31471491436401816,0.07011308727412685,0.14579438914188972
gspec+r-slic,0.0,RandomForest,0.261,0.24836190880326744,0.07011308727412685,0.14579438914188972
gspec+r-slic,0.0,SVM,0.321,0.30635924960366634,0.07011308727412685,0.14579438914188972
combo+r-slic,0.25,LogReg,0.33999999999999997,0.3221901834963317,0.06460089209138299,0.11389362866747665
combo+r-slic,0.25,RandomForest,0.32300000000000006,0.3126749574804471,0.06460089209138299,0.11389362866747665
combo+r-slic,0.25,SVM,0.34,0.32672683383461426,0.06460089209138299,0.11389362866747665
gnat+r-slic,0.25,LogReg,0.34199999999999997,0.32375639542063783,0.07717367909672271,0.12196658872925144
gnat+r-slic,0.25,RandomForest,0.341,0.3276025333103732,0.07717367909672271,0.12196658872925144
gnat+r-slic,0.25,SVM,0.341,0.32850017298005046,0.07717367909672271,0.12196658872925144
gspec+r-slic,0.25,LogReg,0.338,0.31937995900089505,0.07375620133653094,0.12256116117146584
gspec+r-slic,0.25,RandomForest,0.31900000000000006,0.3056473387788269,0.07375620133653094,0.12256116117146584
gspec+r-slic,0.25,SVM,0.33999999999999997,0.3282489757189495,0.07375620133653094,0.12256116117146584
combo+r-slic,0.5,LogReg,0.337,0.3221151712917134,0.066651542622688,0.061810585201172843
