method,w,clf,acc,f1,ARI,silhouette
hyb+r-slic,0.75,LogReg,0.6549999999999999,0.6530305283358563,0.04938656230212239,0.09419773378029116
hyb+r-slic,0.75,RandomForest,0.705,0.7002072196532925,0.04938656230212239,0.09419773378029116
hyb+r-slic,0.75,SVM,0.6599999999999999,0.6585678092768927,0.04938656230212239,0.09419773378029116
hyb+r-slic,1.0,LogReg,0.595,0.5932772792289541,0.044860508975210475,0.1063049683607719
hyb+r-slic,1.0,RandomForest,0.6116666666666667,0.6075332826412393,0.044860508975210475,0.1063049683607719
hyb+r-slic,1.0,SVM,0.6066666666666667,0.6040266495770463,0.044860508975210475,0.1063049683607719
baseline-rgb,nan,LogReg,0.5183333333333333,0.5118311909116663,0.05918876936351859,0.39584948622773647
baseline-rgb,nan,RandomForest,0.49333333333333335,0.4928987881064274,0.05918876936351859,0.39584948622773647
baseline-rgb,nan,SVM,0.5450000000000002,0.5421285906472473,0.05918876936351859,0.39584948622773647
baseline-hog,nan,LogReg,0.6333333333333333,0.634127976123084,0.020868805016367134,0.050359714936092516
baseline-hog,nan,RandomForest,0.6966666666666667,0.6931703828119197,0.020868805016367134,0.050359714936092516
baseline-hog,nan,SVM,0.7333333333333334,0.7337449939152731,0.020868805016367134,0.050359714936092516
